price_id,fund_id,price_date,price,prior_price,independent_source_price,break_identified_date,break_resolved_date
901029,FUND009,2025-11-11,194.3194,194.6966,194.2871,,
901030,FUND010,2025-11-11,119.2465,119.3168,119.298,,
901031,FUND011,2025-11-11,148.9225,148.817,148.9512,,
901032,FUND012,2025-11-11,158.516,159.4487,158.5143,,
901033,FUND013,2025-11-11,168.0957,167.3739,168.0649,,
901034,FUND014,2025-11-11,124.1142,124.1364,124.0955,,
901035,FUND015,2025-11-11,151.9673,152.3723,152.0808,,
901036,FUND016,2025-11-11,27.1776,27.1094,27.19,,
901037,FUND017,2025-11-11,23.3068,23.1776,23.343,,
901038,FUND018,2025-11-11,239.9485,239.4696,240.0831,,
901039,FUND019,2025-11-11,154.4919,154.0801,154.5862,,
901040,FUND020,2025-11-11,133.44,133.0552,133.4659,,
901041,FUND001,2025-11-12,32.612,32.6889,32.5795,,
901042,FUND002,2025-11-12,139.9454,140.2488,139.9752,,
901043,FUND003,2025-11-12,209.4089,209.2223,209.5745,,
901044,FUND004,2025-11-12,80.6783,81.0473,80.6561,,
901045,FUND005,2025-11-12,198.9783,199.0416,198.8342,,
901046,FUND006,2025-11-12,230.9703,231.4837,231.2039,,
901047,FUND007,2025-11-12,178.2179,178.5002,178.4214,,
901048,FUND008,2025-11-12,55.9323,55.645,55.9071,,
901049,FUND009,2025-11-12,195.2854,194.3194,195.1446,,
901050,FUND010,2025-11-12,119.7712,119.2465,119.7669,,
901051,FUND011,2025-11-12,149.4156,148.9225,149.4001,,
901052,FUND012,2025-11-12,158.814,158.516,158.8328,,
901053,FUND013,2025-11-12,167.4143,168.0957,167.3355,,
901054,FUND014,2025-11-12,123.9884,124.1142,123.9629,,
901055,FUND015,2025-11-12,150.889,151.9673,150.9556,,
901056,FUND016,2025-11-12,27.3305,27.1776,27.3344,,
901057,FUND017,2025-11-12,23.2628,23.3068,23.2801,,
901058,FUND018,2025-11-12,239.4821,239.9485,239.4558,,
901059,FUND019,2025-11-12,154.3287,154.4919,154.3866,,
901060,FUND020,2025-11-12,133.8248,133.44,133.8454,,
901061,FUND001,2025-11-13,32.7295,32.612,32.7142,,
901062,FUND002,2025-11-13,140.1456,139.9454,140.178,,
901063,FUND003,2025-11-13,209.0602,209.4089,209.0676,,
901064,FUND004,2025-11-13,80.7129,80.6783,80.7471,,
901065,FUND005,2025-11-13,198.8223,198.9783,198.7011,,
901066,FUND006,2025-11-13,230.4638,230.9703,230.5838,,
901067,FUND007,2025-11-13,179.4959,178.2179,179.446,,
901068,FUND008,2025-11-13,56.424,55.9323,56.3936,,
901069,FUND009,2025-11-13,196.2501,195.2854,196.3617,,
901070,FUND010,2025-11-13,120.0341,119.7712,120.0139,,
901071,FUND011,2025-11-13,149.8188,149.4156,149.8442,,
901072,FUND012,2025-11-13,157.5364,158.814,157.429,,
901073,FUND013,2025-11-13,166.817,167.4143,166.7601,,
901074,FUND014,2025-11-13,124.1412,123.9884,124.0886,,
901075,FUND015,2025-11-13,150.9321,150.889,150.9965,,
901076,FUND016,2025-11-13,27.2723,27.3305,27.2485,,
901077,FUND017,2025-11-13,23.2693,23.2628,23.2385,,
901078,FUND018,2025-11-13,240.5079,239.4821,240.374,,
901079,FUND019,2025-11-13,154.4886,154.3287,154.3562,,
901080,FUND020,2025-11-13,134.0915,133.8248,134.055,,
901081,FUND001,2025-11-14,32.6961,32.7295,32.7017,,
901082,FUND002,2025-11-14,140.6987,140.1456,140.6743,,
901083,FUND003,2025-11-14,209.8975,209.0602,209.8672,,
901084,FUND004,2025-11-14,80.505,80.7129,80.5007,,
901085,FUND005,2025-11-14,198.0169,198.8223,198.2028,,
901086,FUND006,2025-11-14,228.6688,230.4638,228.7507,,
901087,FUND007,2025-11-14,179.1752,179.4959,179.3421,,
901088,FUND008,2025-11-14,56.7127,56.424,56.7192,,
901089,FUND009,2025-11-14,195.5768,196.2501,195.5563,,
901090,FUND010,2025-11-14,119.8852,120.0341,119.9407,,
901091,FUND011,2025-11-14,150.8323,149.8188,150.8605,,
901092,FUND012,2025-11-14,157.9289,157.5364,158.1616,,
901093,FUND013,2025-11-14,167.281,166.817,167.1971,,
901094,FUND014,2025-11-14,124.3178,124.1412,124.3509,,
901095,FUND015,2025-11-14,151.4814,150.9321,151.3177,,
901096,FUND016,2025-11-14,27.1222,27.2723,27.1086,,
901097,FUND017,2025-11-14,23.3703,23.2693,23.3648,,
901098,FUND018,2025-11-14,240.3162,240.5079,238.3288,2025-11-14,2025-11-16
901099,FUND019,2025-11-14,154.4301,154.4886,154.4416,,
901100,FUND020,2025-11-14,134.4688,134.0915,134.4595,,
901101,FUND001,2025-11-17,32.7645,32.6961,32.7448,,
901102,FUND002,2025-11-17,140.5878,140.6987,140.6773,,
901103,FUND003,2025-11-17,210.9992,209.8975,210.9986,,
901104,FUND004,2025-11-17,80.5806,80.505,80.5603,,
901105,FUND005,2025-11-17,198.5064,198.0169,198.507,,
901106,FUND006,2025-11-17,229.7222,228.6688,229.6601,,
901107,FUND007,2025-11-17,179.2629,179.1752,179.2384,,
901108,FUND008,2025-11-17,56.6647,56.7127,56.6568,,
901109,FUND009,2025-11-17,195.4295,195.5768,195.4818,,
901110,FUND010,2025-11-17,119.9348,119.8852,119.8679,,
901111,FUND011,2025-11-17,151.2782,150.8323,151.4381,,
901112,FUND012,2025-11-17,158.824,157.9289,158.7212,,
901113,FUND013,2025-11-17,167.8074,167.281,167.6766,,
901114,FUND014,2025-11-17,124.3112,124.3178,124.2068,,
901115,FUND015,2025-11-17,151.3874,151.4814,151.3522,,
901116,FUND016,2025-11-17,26.9566,27.1222,26.9747,,
901117,FUND017,2025-11-17,23.3468,23.3703,23.3756,,
901118,FUND018,2025-11-17,241.2578,240.3162,241.3096,,
901119,FUND019,2025-11-17,154.223,154.4301,154.1989,,
901120,FUND020,2025-11-17,135.323,134.4688,135.4008,,
901121,FUND001,2025-11-18,32.7948,32.7645,32.794,,
901122,FUND002,2025-11-18,139.7328,140.5878,139.5549,,
901123,FUND003,2025-11-18,210.8587,210.9992,210.8635,,
901124,FUND004,2025-11-18,79.8762,80.5806,79.8972,,
901125,FUND005,2025-11-18,198.8036,198.5064,198.9039,,
901126,FUND006,2025-11-18,228.1877,229.7222,228.4241,,
901127,FUND007,2025-11-18,180.3083,179.2629,180.4341,,
901128,FUND008,2025-11-18,56.8337,56.6647,56.8187,,
901129,FUND009,2025-11-18,196.3744,195.4295,196.3142,,
901130,FUND010,2025-11-18,119.9209,119.9348,120.0261,,
901131,FUND011,2025-11-18,150.8258,151.2782,150.848,,
901132,FUND012,2025-11-18,158.3528,158.824,158.4754,,
901133,FUND013,2025-11-18,167.9264,167.8074,167.85,,
901134,FUND014,2025-11-18,124.5181,124.3112,123.3516,2025-11-18,2025-11-19
901135,FUND015,2025-11-18,150.716,151.3874,150.7127,,
901136,FUND016,2025-11-18,26.9658,26.9566,26.9701,,
901137,FUND017,2025-11-18,23.5187,23.3468,23.5069,,
901138,FUND018,2025-11-18,240.4385,241.2578,240.5445,,
901139,FUND019,2025-11-18,154.7387,154.223,154.5466,,
901140,FUND020,2025-11-18,135.8246,135.323,135.7834,,
901141,FUND001,2025-11-19,32.5816,32.7948,32.5307,,
901142,FUND002,2025-11-19,139.3246,139.7328,139.2959,,
901143,FUND003,2025-11-19,209.8437,210.8587,209.9256,,
901144,FUND004,2025-11-19,79.7735,79.8762,79.7189,,
901145,FUND005,2025-11-19,199.0529,198.8036,199.0683,,
901146,FUND006,2025-11-19,228.7066,228.1877,228.74,,
901147,FUND007,2025-11-19,181.5497,180.3083,181.489,,
901148,FUND008,2025-11-19,57.1801,56.8337,57.1825,,
901149,FUND009,2025-11-19,196.0135,196.3744,196.1773,,
901150,FUND010,2025-11-19,119.5937,119.9209,119.5349,,
901151,FUND011,2025-11-19,150.432,150.8258,150.4024,,
901152,FUND012,2025-11-19,159.513,158.3528,159.5303,,
901153,FUND013,2025-11-19,168.9119,167.9264,168.8352,,
901154,FUND014,2025-11-19,124.3006,124.5181,124.2348,,
901155,FUND015,2025-11-19,151.9715,150.716,151.9295,,
901156,FUND016,2025-11-19,26.8164,26.9658,26.8149,,
901157,FUND017,2025-11-19,23.4731,23.5187,23.4852,,
901158,FUND018,2025-11-19,240.7329,240.4385,240.8603,,
901159,FUND019,2025-11-19,155.6758,154.7387,155.6486,,
901160,FUND020,2025-11-19,136.4323,135.8246,136.4468,,
901161,FUND001,2025-11-20,32.71,32.5816,32.7456,,
901162,FUND002,2025-11-20,140.0684,139.3246,140.0562,,
901163,FUND003,2025-11-20,209.1355,209.8437,209.1329,,
901164,FUND004,2025-11-20,80.3215,79.7735,80.3338,,
901165,FUND005,2025-11-20,198.3229,199.0529,198.2285,,
901166,FUND006,2025-11-20,227.8769,228.7066,228.0192,,
901167,FUND007,2025-11-20,182.5885,181.5497,182.6297,,
901168,FUND008,2025-11-20,56.7958,57.1801,56.8198,,
901169,FUND009,2025-11-20,196.666,196.0135,196.5921,,
901170,FUND010,2025-11-20,119.6517,119.5937,119.5982,,
901171,FUND011,2025-11-20,151.849,150.432,151.8105,,
901172,FUND012,2025-11-20,160.0734,159.513,160.0987,,
901173,FUND013,2025-11-20,168.7271,168.9119,168.652,,
901174,FUND014,2025-11-20,124.437,124.3006,124.5009,,
901175,FUND015,2025-11-20,153.3336,151.9715,153.3908,,
901176,FUND016,2025-11-20,26.5877,26.8164,26.5913,,
901177,FUND017,2025-11-20,23.5491,23.4731,23.5226,,
901178,FUND018,2025-11-20,240.3549,240.7329,240.4444,,
901179,FUND019,2025-11-20,155.7522,155.6758,155.862,,
901180,FUND020,2025-11-20,135.894,136.4323,135.8194,,
901181,FUND001,2025-11-21,32.6087,32.71,32.6223,,
901182,FUND002,2025-11-21,140.8449,140.0684,140.7538,,
901183,FUND003,2025-11-21,209.5524,209.1355,209.5608,,
901184,FUND004,2025-11-21,80.6583,80.3215,80.5892,,
901185,FUND005,2025-11-21,199.7313,198.3229,199.672,,
901186,FUND006,2025-11-21,229.3948,227.8769,229.6701,,
901187,FUND007,2025-11-21,182.4766,182.5885,182.302,,
901188,FUND008,2025-11-21,56.7351,56.7958,56.748,,
901189,FUND009,2025-11-21,197.6329,196.666,197.7136,,
901190,FUND010,2025-11-21,119.9849,119.6517,120.0282,,
901191,FUND011,2025-11-21,152.3733,151.849,152.3754,,
901192,FUND012,2025-11-21,159.2826,160.0734,159.1118,,
901193,FUND013,2025-11-21,167.6826,168.7271,167.5965,,
901194,FUND014,2025-11-21,124.4559,124.437,124.4465,,
901195,FUND015,2025-11-21,152.8486,153.3336,152.8737,,
901196,FUND016,2025-11-21,26.4919,26.5877,26.481,,
901197,FUND017,2025-11-21,23.6003,23.5491,23.6064,,
901198,FUND018,2025-11-21,240.3988,240.3549,240.2179,,
901199,FUND019,2025-11-21,155.971,155.7522,155.7731,,
901200,FUND020,2025-11-21,135.7191,135.894,135.7117,,
901201,FUND001,2025-11-24,32.4739,32.6087,32.4962,,
901202,FUND002,2025-11-24,140.768,140.8449,140.7195,,
901203,FUND003,2025-11-24,210.4542,209.5524,210.5999,,
901204,FUND004,2025-11-24,80.1525,80.6583,80.1464,,
901205,FUND005,2025-11-24,198.7021,199.7313,198.472,,
901206,FUND006,2025-11-24,231.0155,229.3948,231.0754,,
901207,FUND007,2025-11-24,182.1957,182.4766,182.1801,,
901208,FUND008,2025-11-24,56.9211,56.7351,56.9196,,
901209,FUND009,2025-11-24,197.6337,197.6329,197.5233,,
901210,FUND010,2025-11-24,119.8755,119.9849,119.8384,,
901211,FUND011,2025-11-24,152.1496,152.3733,152.2025,,
901212,FUND012,2025-11-24,158.7437,159.2826,158.5627,,
901213,FUND013,2025-11-24,167.044,167.6826,166.9951,,
901214,FUND014,2025-11-24,126.1486,124.4559,126.2585,,
901215,FUND015,2025-11-24,152.9836,152.8486,153.0091,,
901216,FUND016,2025-11-24,26.6309,26.4919,26.6388,,
901217,FUND017,2025-11-24,23.4656,23.6003,23.4776,,
901218,FUND018,2025-11-24,238.4707,240.3988,236.1662,2025-11-24,2025-12-03
901219,FUND019,2025-11-24,155.5558,155.971,155.5705,,
901220,FUND020,2025-11-24,135.9057,135.7191,135.9041,,
901221,FUND001,2025-11-25,32.3926,32.4739,32.3924,,
901222,FUND002,2025-11-25,140.5725,140.768,140.6254,,
901223,FUND003,2025-11-25,209.67,210.4542,209.8017,,
901224,FUND004,2025-11-25,80.4839,80.1525,80.4264,,
901225,FUND005,2025-11-25,198.892,198.7021,198.8993,,
901226,FUND006,2025-11-25,231.2078,231.0155,231.1957,,
901227,FUND007,2025-11-25,183.3758,182.1957,183.165,,
901228,FUND008,2025-11-25,56.8252,56.9211,56.8756,,
901229,FUND009,2025-11-25,197.492,197.6337,197.4498,,
901230,FUND010,2025-11-25,119.6776,119.8755,119.6228,,
901231,FUND011,2025-11-25,152.2507,152.1496,152.1206,,
901232,FUND012,2025-11-25,157.9332,158.7437,158.0352,,
901233,FUND013,2025-11-25,166.948,167.044,166.9246,,
901234,FUND014,2025-11-25,126.0476,126.1486,125.9369,,
901235,FUND015,2025-11-25,152.5627,152.9836,152.4842,,
901236,FUND016,2025-11-25,26.6799,26.6309,26.7048,,
901237,FUND017,2025-11-25,23.4414,23.4656,23.4456,,
901238,FUND018,2025-11-25,237.787,238.4707,238.0197,,
901239,FUND019,2025-11-25,155.5971,155.5558,155.5354,,
901240,FUND020,2025-11-25,136.7327,135.9057,138.1223,2025-11-25,2025-11-26
901241,FUND001,2025-11-26,32.3975,32.3926,32.3687,,
901242,FUND002,2025-11-26,140.4883,140.5725,140.4742,,
901243,FUND003,2025-11-26,210.0407,209.67,209.7976,,
901244,FUND004,2025-11-26,80.4203,80.4839,80.4703,,
901245,FUND005,2025-11-26,199.9614,198.892,200.053,,
901246,FUND006,2025-11-26,230.7189,231.2078,230.8043,,
901247,FUND007,2025-11-26,182.7988,183.3758,182.939,,
901248,FUND008,2025-11-26,56.5662,56.8252,56.5962,,
901249,FUND009,2025-11-26,196.7938,197.492,196.7162,,
901250,FUND010,2025-11-26,119.3458,119.6776,119.3349,,
901251,FUND011,2025-11-26,151.8669,152.2507,151.9378,,
901252,FUND012,2025-11-26,157.6134,157.9332,157.4356,,
901253,FUND013,2025-11-26,166.2146,166.948,166.3123,,
901254,FUND014,2025-11-26,126.2411,126.0476,126.2294,,
901255,FUND015,2025-11-26,152.7459,152.5627,152.8192,,
901256,FUND016,2025-11-26,26.5934,26.6799,26.5783,,
901257,FUND017,2025-11-26,23.3513,23.4414,23.3636,,
901258,FUND018,2025-11-26,240.0695,237.787,240.0965,,
901259,FUND019,2025-11-26,156.16,155.5971,156.0323,,
901260,FUND020,2025-11-26,137.2099,136.7327,137.2322,,
901261,FUND001,2025-11-27,32.5547,32.3975,32.5552,,
901262,FUND002,2025-11-27,139.6749,140.4883,139.6258,,
901263,FUND003,2025-11-27,209.26,210.0407,209.3808,,
901264,FUND004,2025-11-27,80.5264,80.4203,80.6027,,
901265,FUND005,2025-11-27,200.6467,199.9614,200.597,,
901266,FUND006,2025-11-27,230.8026,230.7189,231.1407,,
901267,FUND007,2025-11-27,183.109,182.7988,183.1987,,
901268,FUND008,2025-11-27,56.7471,56.5662,56.7709,,
901269,FUND009,2025-11-27,196.0916,196.7938,196.2777,,
901270,FUND010,2025-11-27,119.4015,119.3458,119.3868,,
901271,FUND011,2025-11-27,151.8976,151.8669,151.7636,,
901272,FUND012,2025-11-27,157.9133,157.6134,157.8324,,
901273,FUND013,2025-11-27,165.8466,166.2146,165.955,,
901274,FUND014,2025-11-27,127.0795,126.2411,127.1525,,
901275,FUND015,2025-11-27,154.0685,152.7459,154.1805,,
901276,FUND016,2025-11-27,26.6072,26.5934,26.6282,,
901277,FUND017,2025-11-27,23.3919,23.3513,23.4123,,
901278,FUND018,2025-11-27,241.3387,240.0695,241.2077,,
901279,FUND019,2025-11-27,156.2377,156.16,156.0513,,
901280,FUND020,2025-11-27,137.1095,137.2099,137.0874,,
901281,FUND001,2025-11-28,32.5954,32.5547,32.6458,,
901282,FUND002,2025-11-28,139.6847,139.6749,139.5615,,
901283,FUND003,2025-11-28,209.2297,209.26,209.2053,,
901284,FUND004,2025-11-28,81.2527,80.5264,81.2453,,
901285,FUND005,2025-11-28,201.2286,200.6467,201.1461,,
901286,FUND006,2025-11-28,231.8762,230.8026,231.921,,
901287,FUND007,2025-11-28,182.2231,183.109,182.4909,,
901288,FUND008,2025-11-28,56.2266,56.7471,56.2051,,
901289,FUND009,2025-11-28,195.8438,196.0916,195.7123,,
901290,FUND010,2025-11-28,119.3061,119.4015,119.2545,,
901291,FUND011,2025-11-28,152.2843,151.8976,152.298,,
901292,FUND012,2025-11-28,158.747,157.9133,158.7729,,
901293,FUND013,2025-11-28,166.3994,165.8466,166.35,,
901294,FUND014,2025-11-28,127.359,127.0795,127.2675,,
901295,FUND015,2025-11-28,154.4308,154.0685,154.3788,,
901296,FUND016,2025-11-28,26.7689,26.6072,26.7836,,
901297,FUND017,2025-11-28,23.4122,23.3919,23.4053,,
901298,FUND018,2025-11-28,240.009,241.3387,240.1369,,
901299,FUND019,2025-11-28,155.4046,156.2377,155.448,,
901300,FUND020,2025-11-28,137.8593,137.1095,137.793,,
901301,FUND001,2025-12-01,32.486,32.5954,32.5289,,
901302,FUND002,2025-12-01,139.0832,139.6847,139.1539,,
901303,FUND003,2025-12-01,208.0031,209.2297,209.5783,2025-12-01,2025-12-03
901304,FUND004,2025-12-01,81.7811,81.2527,81.7576,,
901305,FUND005,2025-12-01,201.9277,201.2286,201.9618,,
901306,FUND006,2025-12-01,233.1022,231.8762,233.1509,,
901307,FUND007,2025-12-01,182.0363,182.2231,181.9315,,
901308,FUND008,2025-12-01,56.1095,56.2266,56.1332,,
901309,FUND009,2025-12-01,195.9697,195.8438,196.0021,,
901310,FUND010,2025-12-01,118.8963,119.3061,118.8915,,
901311,FUND011,2025-12-01,152.2026,152.2843,152.2113,,
901312,FUND012,2025-12-01,158.6697,158.747,158.6124,,
901313,FUND013,2025-12-01,167.0642,166.3994,167.0298,,
901314,FUND014,2025-12-01,127.6863,127.359,127.5428,,
901315,FUND015,2025-12-01,154.1254,154.4308,154.174,,
901316,FUND016,2025-12-01,26.8438,26.7689,26.8481,,
901317,FUND017,2025-12-01,23.4432,23.4122,23.4469,,
901318,FUND018,2025-12-01,238.1702,240.009,238.4083,,
901319,FUND019,2025-12-01,154.6289,155.4046,154.5528,,
901320,FUND020,2025-12-01,138.1294,137.8593,138.1115,,
901321,FUND001,2025-12-02,32.6034,32.486,32.5752,,
901322,FUND002,2025-12-02,139.9099,139.0832,139.8204,,
901323,FUND003,2025-12-02,208.0973,208.0031,208.1179,,
901324,FUND004,2025-12-02,81.7623,81.7811,81.7184,,
901325,FUND005,2025-12-02,201.4249,201.9277,201.5872,,
901326,FUND006,2025-12-02,232.8903,233.1022,234.8008,2025-12-02,2025-12-03
901327,FUND007,2025-12-02,182.5895,182.0363,182.6213,,
901328,FUND008,2025-12-02,56.0473,56.1095,56.0748,,
901329,FUND009,2025-12-02,195.9777,195.9697,195.9819,,
901330,FUND010,2025-12-02,118.6589,118.8963,118.5518,,
901331,FUND011,2025-12-02,152.6007,152.2026,152.6572,,
901332,FUND012,2025-12-02,158.1911,158.6697,158.2327,,
901333,FUND013,2025-12-02,166.4894,167.0642,166.4883,,
901334,FUND014,2025-12-02,127.7304,127.6863,127.7453,,
901335,FUND015,2025-12-02,152.8394,154.1254,152.8835,,
901336,FUND016,2025-12-02,26.7664,26.8438,26.7515,,
901337,FUND017,2025-12-02,23.4252,23.4432,23.4488,,
901338,FUND018,2025-12-02,237.9305,238.1702,237.8611,,
901339,FUND019,2025-12-02,154.0468,154.6289,154.0097,,
901340,FUND020,2025-12-02,137.9372,138.1294,137.9109,,
901341,FUND001,2025-12-03,32.4458,32.6034,32.4598,,
901342,FUND002,2025-12-03,140.549,139.9099,140.5867,,
901343,FUND003,2025-12-03,207.9075,208.0973,207.7677,,
901344,FUND004,2025-12-03,81.994,81.7623,81.9541,,
901345,FUND005,2025-12-03,202.1451,201.4249,202.0576,,
901346,FUND006,2025-12-03,233.313,232.8903,233.1205,,
901347,FUND007,2025-12-03,182.3388,182.5895,182.1796,,
901348,FUND008,2025-12-03,56.3651,56.0473,56.3477,,
901349,FUND009,2025-12-03,195.2476,195.9777,195.1297,,
901350,FUND010,2025-12-03,118.7132,118.6589,118.6871,,
901351,FUND011,2025-12-03,154.0293,152.6007,153.8686,,
901352,FUND012,2025-12-03,159.1263,158.1911,159.097,,
901353,FUND013,2025-12-03,167.0612,166.4894,166.9964,,
901354,FUND014,2025-12-03,128.0051,127.7304,127.9012,,
901355,FUND015,2025-12-03,151.0957,152.8394,151.1182,,
901356,FUND016,2025-12-03,26.6663,26.7664,26.671,,
901357,FUND017,2025-12-03,23.5093,23.4252,23.5017,,
901358,FUND018,2025-12-03,238.0301,237.9305,238.1022,,
901359,FUND019,2025-12-03,153.7886,154.0468,153.7846,,
901360,FUND020,2025-12-03,137.4826,137.9372,137.4416,,
901361,FUND001,2025-12-04,32.4729,32.4458,32.4795,,
901362,FUND002,2025-12-04,140.6344,140.549,140.5631,,
901363,FUND003,2025-12-04,206.4927,207.9075,206.4362,,
901364,FUND004,2025-12-04,82.2219,81.994,82.1521,,
901365,FUND005,2025-12-04,201.7762,202.1451,201.8923,,
901366,FUND006,2025-12-04,232.0851,233.313,232.1863,,
901367,FUND007,2025-12-04,182.243,182.3388,182.2827,,
901368,FUND008,2025-12-04,55.7643,56.3651,55.7307,,
901369,FUND009,2025-12-04,195.9324,195.2476,195.9951,,
901370,FUND010,2025-12-04,118.1975,118.7132,118.1801,,
901371,FUND011,2025-12-04,154.3274,154.0293,154.3042,,
901372,FUND012,2025-12-04,158.9121,159.1263,159.0524,,
901373,FUND013,2025-12-04,166.513,167.0612,166.6556,,
901374,FUND014,2025-12-04,128.0687,128.0051,128.1405,,
901375,FUND015,2025-12-04,152.6243,151.0957,152.7175,,
901376,FUND016,2025-12-04,26.4658,26.6663,26.4926,,
901377,FUND017,2025-12-04,23.3946,23.5093,23.403,,
901378,FUND018,2025-12-04,239.2725,238.0301,239.2478,,
901379,FUND019,2025-12-04,153.1294,153.7886,153.1828,,
901380,FUND020,2025-12-04,137.3048,137.4826,137.2508,,
901381,FUND001,2025-12-05,32.5678,32.4729,32.5416,,
901382,FUND002,2025-12-05,140.7282,140.6344,140.6183,,
901383,FUND003,2025-12-05,206.2077,206.4927,206.2399,,
901384,FUND004,2025-12-05,82.0312,82.2219,82.0251,,
901385,FUND005,2025-12-05,201.7088,201.7762,201.5547,,
901386,FUND006,2025-12-05,232.4275,232.0851,232.3963,,
901387,FUND007,2025-12-05,181.6538,182.243,181.5691,,
901388,FUND008,2025-12-05,55.7845,55.7643,55.7694,,
901389,FUND009,2025-12-05,196.0157,195.9324,195.9281,,
901390,FUND010,2025-12-05,119.0552,118.1975,119.0377,,
901391,FUND011,2025-12-05,154.5327,154.3274,154.3656,,
901392,FUND012,2025-12-05,159.326,158.9121,159.3713,,
901393,FUND013,2025-12-05,166.735,166.513,166.7366,,
901394,FUND014,2025-12-05,128.1029,128.0687,127.9874,,
901395,FUND015,2025-12-05,150.7869,152.6243,150.8281,,
901396,FUND016,2025-12-05,26.3755,26.4658,26.3985,,
901397,FUND017,2025-12-05,23.4067,23.3946,23.3931,,
901398,FUND018,2025-12-05,239.602,239.2725,239.6419,,
901399,FUND019,2025-12-05,153.0974,153.1294,152.9113,,
901400,FUND020,2025-12-05,137.1854,137.3048,137.0666,,
901401,FUND001,2025-12-08,32.7139,32.5678,32.7256,,
901402,FUND002,2025-12-08,140.7686,140.7282,140.7342,,
901403,FUND003,2025-12-08,206.4616,206.2077,206.4404,,
901404,FUND004,2025-12-08,82.1435,82.0312,82.0759,,
901405,FUND005,2025-12-08,202.0472,201.7088,202.1664,,
901406,FUND006,2025-12-08,233.7591,232.4275,233.6391,,
901407,FUND007,2025-12-08,181.3572,181.6538,181.2998,,
901408,FUND008,2025-12-08,55.58,55.7845,55.5582,,
901409,FUND009,2025-12-08,197.3525,196.0157,197.3043,,
901410,FUND010,2025-12-08,118.4262,119.0552,118.3611,,
901411,FUND011,2025-12-08,154.6688,154.5327,154.5631,,
901412,FUND012,2025-12-08,160.2214,159.326,160.3956,,
901413,FUND013,2025-12-08,167.9878,166.735,167.8743,,
901414,FUND014,2025-12-08,127.6247,128.1029,127.6452,,
901415,FUND015,2025-12-08,149.6798,150.7869,149.7729,,
901416,FUND016,2025-12-08,26.2702,26.3755,26.2234,,
901417,FUND017,2025-12-08,23.3985,23.4067,23.4073,,
901418,FUND018,2025-12-08,238.0844,239.602,238.0492,,
901419,FUND019,2025-12-08,152.4695,153.0974,152.5342,,
901420,FUND020,2025-12-08,136.6825,137.1854,136.7093,,
901421,FUND001,2025-12-09,32.5513,32.7139,32.5373,,
901422,FUND002,2025-12-09,140.259,140.7686,140.2605,,
901423,FUND003,2025-12-09,205.8547,206.4616,205.9498,,
901424,FUND004,2025-12-09,82.2962,82.1435,82.1997,,
901425,FUND005,2025-12-09,200.267,202.0472,200.3933,,
901426,FUND006,2025-12-09,232.2149,233.7591,232.2024,,
901427,FUND007,2025-12-09,182.7941,181.3572,182.669,,
901428,FUND008,2025-12-09,55.4021,55.58,55.4398,,
901429,FUND009,2025-12-09,198.0319,197.3525,197.9362,,
901430,FUND010,2025-12-09,118.5608,118.4262,118.5184,,
901431,FUND011,2025-12-09,155.0831,154.6688,155.0949,,
901432,FUND012,2025-12-09,159.648,160.2214,159.7079,,
901433,FUND013,2025-12-09,167.4377,167.9878,167.4476,,
901434,FUND014,2025-12-09,126.4994,127.6247,126.4858,,
901435,FUND015,2025-12-09,149.1266,149.6798,149.2775,,
901436,FUND016,2025-12-09,26.2267,26.2702,26.2358,,
901437,FUND017,2025-12-09,23.411,23.3985,23.4213,,
901438,FUND018,2025-12-09,238.6202,238.0844,238.5699,,
901439,FUND019,2025-12-09,152.6952,152.4695,152.6429,,
901440,FUND020,2025-12-09,136.624,136.6825,136.5455,,
901441,FUND001,2025-12-10,32.3736,32.5513,32.3641,,
901442,FUND002,2025-12-10,140.2609,140.259,140.2933,,
901443,FUND003,2025-12-10,204.5094,205.8547,204.5142,,
901444,FUND004,2025-12-10,82.9215,82.2962,82.8923,,
901445,FUND005,2025-12-10,199.6904,200.267,199.7065,,
901446,FUND006,2025-12-10,233.1108,232.2149,233.3078,,
901447,FUND007,2025-12-10,183.4867,182.7941,183.5455,,
901448,FUND008,2025-12-10,55.0376,55.4021,55.005,,
901449,FUND009,2025-12-10,198.1291,198.0319,198.2417,,
901450,FUND010,2025-12-10,117.9984,118.5608,117.9642,,
901451,FUND011,2025-12-10,155.1202,155.0831,155.0949,,
901452,FUND012,2025-12-10,159.135,159.648,159.1186,,
901453,FUND013,2025-12-10,166.7506,167.4377,166.7426,,
901454,FUND014,2025-12-10,125.6959,126.4994,125.6651,,
901455,FUND015,2025-12-10,148.6723,149.1266,148.7988,,
901456,FUND016,2025-12-10,26.2376,26.2267,26.253,,
901457,FUND017,2025-12-10,23.4561,23.411,23.4765,,
901458,FUND018,2025-12-10,238.8794,238.6202,238.892,,
901459,FUND019,2025-12-10,152.3105,152.6952,152.1698,,
901460,FUND020,2025-12-10,136.1565,136.624,136.1211,,
901461,FUND001,2025-12-11,32.4165,32.3736,32.4066,,
901462,FUND002,2025-12-11,140.1197,140.2609,140.1783,,
901463,FUND003,2025-12-11,204.3906,204.5094,204.2018,,
901464,FUND004,2025-12-11,82.9961,82.9215,83.0326,,
901465,FUND005,2025-12-11,200.9602,199.6904,201.0956,,
901466,FUND006,2025-12-11,233.2341,233.1108,233.0097,,
