price_id,fund_id,price_date,price,prior_price,independent_source_price,break_identified_date,break_resolved_date,variance_bps,has_break,resolution_bdays
901544,FUND004,2025-12-17,81.9908,82.1758,82.0018,,,1.3414339685238483,False,
901545,FUND005,2025-12-17,202.846,202.5681,203.0266,,,8.895386121818438,False,
901546,FUND006,2025-12-17,234.1828,234.3552,234.2864,,,4.421938277253829,False,
901547,FUND007,2025-12-17,184.2977,184.9515,184.2202,,,4.206921933641715,False,
901548,FUND008,2025-12-17,54.8068,55.0025,54.7982,,,1.569394615151825,False,
901549,FUND009,2025-12-17,199.1527,199.1367,199.1373,,,0.773335783903851,False,
901550,FUND010,2025-12-17,118.6117,118.6859,118.7037,,,7.750390257422367,False,
901551,FUND011,2025-12-17,154.4552,154.9817,154.3902,,,4.210111781706204,False,
901552,FUND012,2025-12-17,159.8202,160.1246,159.8604,,,2.5146940705764957,False,
901553,FUND013,2025-12-17,167.5313,166.6047,167.6291,,,5.834309198105015,False,
901554,FUND014,2025-12-17,126.4934,126.2934,126.403,,,7.151728993772953,False,
901555,FUND015,2025-12-17,147.9829,148.425,148.0784,,,6.449286324000465,False,
901556,FUND016,2025-12-17,26.2614,26.3558,26.2768,,,5.860683188212867,False,
901557,FUND017,2025-12-17,23.6659,23.54,23.6651,,,0.3380505470087548,False,
901558,FUND018,2025-12-17,244.3828,242.1284,244.3443,,,1.575645513318669,False,
901559,FUND019,2025-12-17,151.0773,150.5339,151.0817,,,0.29123315398251115,False,
901560,FUND020,2025-12-17,134.4287,135.3058,134.3679,,,4.524890245363693,False,
901561,FUND001,2025-12-18,32.1097,32.1909,32.1366,,,8.37051834979581,False,
901562,FUND002,2025-12-18,140.9762,141.018,140.91,,,4.6980342062315765,False,
901563,FUND003,2025-12-18,204.876,203.6608,204.8229,,,2.5924835553056123,False,
901564,FUND004,2025-12-18,82.3267,81.9908,82.3474,,,2.513740567399923,False,
901565,FUND005,2025-12-18,203.2472,202.846,203.1898,,,2.824944952945533,False,
901566,FUND006,2025-12-18,232.752,234.1828,232.718,,,1.4609957115487517,False,
901567,FUND007,2025-12-18,184.8949,184.2977,184.7096,,,10.03196368786529,False,
901568,FUND008,2025-12-18,54.8787,54.8068,54.8654,,,2.4241142869642758,False,
901569,FUND009,2025-12-18,198.4401,199.1527,198.4172,,,1.1541338150116427,False,
901570,FUND010,2025-12-18,118.2305,118.6117,118.1598,,,5.983422449936628,False,
901571,FUND011,2025-12-18,154.6194,154.4552,154.6541,,,2.2437167847465167,False,
901572,FUND012,2025-12-18,160.3366,159.8202,160.3146,,,1.3723017117587142,False,
901573,FUND013,2025-12-18,167.7991,167.5313,167.9986,,,11.875098959158018,False,
901574,FUND014,2025-12-18,126.2473,126.4934,126.2043,,,3.407173923550319,False,
901575,FUND015,2025-12-18,148.179,147.9829,148.2048,,,1.7408343049620405,False,
901576,FUND016,2025-12-18,26.2773,26.2614,26.2746,,,1.027608412687848,False,
901577,FUND017,2025-12-18,23.6611,23.6659,23.6764,,,6.462131067223003,False,
901578,FUND018,2025-12-18,244.9148,244.3828,245.1488,,,9.545223146104751,False,
901579,FUND019,2025-12-18,151.2325,151.0773,151.1846,,,3.1683121164456236,False,
901580,FUND020,2025-12-18,135.0989,134.4287,135.1062,,,0.5403156923971633,False,
901581,FUND001,2025-12-19,32.3822,32.1097,32.3571,,,7.757184667351151,False,
901582,FUND002,2025-12-19,140.8353,140.9762,140.8904,,,3.9108413348255198,False,
901583,FUND003,2025-12-19,205.6749,204.876,205.5143,,,7.814541372547629,False,
901584,FUND004,2025-12-19,82.4743,82.3267,82.5152,,,4.956662530054281,False,
901585,FUND005,2025-12-19,203.7954,203.2472,203.4813,,,15.436307906426599,False,
901586,FUND006,2025-12-19,232.1622,232.752,232.1662,,,0.17229036784814833,False,
901587,FUND007,2025-12-19,185.2003,184.8949,185.1708,,,1.5931237538523644,False,
901588,FUND008,2025-12-19,54.8287,54.8787,54.8226,,,1.1126798072321344,False,
901589,FUND009,2025-12-19,198.1215,198.4401,198.1542,,,1.6502299724156997,False,
901590,FUND010,2025-12-19,118.2793,118.2305,118.1962,,,7.030682881514103,False,
901591,FUND011,2025-12-19,156.0616,154.6194,156.1268,,,4.1760927656241185,False,
901592,FUND012,2025-12-19,160.0887,160.3366,160.1966,,,6.735473786584783,False,
901593,FUND013,2025-12-19,167.8545,167.7991,167.8434,,,0.6613307404401365,False,
901594,FUND014,2025-12-19,126.0388,126.2473,126.0609,,,1.753120912194732,False,
901595,FUND015,2025-12-19,147.4563,148.179,147.392,,,4.362516283109185,False,
901596,FUND016,2025-12-19,26.2627,26.2773,26.273,,,3.9203745289844574,False,
901597,FUND017,2025-12-19,23.8389,23.6611,23.8121,,,11.254782232561569,False,
901598,FUND018,2025-12-19,243.6311,244.9148,243.7038,,,2.983129520343858,False,
901599,FUND019,2025-12-19,150.8409,151.2325,150.8768,,,2.3794248022226108,False,
901600,FUND020,2025-12-19,134.9055,135.0989,134.9459,,,2.993792327147792,False,
901601,FUND001,2025-12-22,32.0645,32.3822,32.0754,,,3.3982428901898234,False,
901602,FUND002,2025-12-22,141.0093,140.8353,141.0948,,,6.0597555685961595,False,
901603,FUND003,2025-12-22,206.5007,205.6749,206.508,,,0.35349720107768035,False,
901604,FUND004,2025-12-22,82.256,82.4743,82.2376,,,2.237419379942964,False,
901605,FUND005,2025-12-22,204.6115,203.7954,204.5342,,,3.7793190576445475,False,
901606,FUND006,2025-12-22,233.3909,232.1622,233.5958,,,8.771561817464578,False,
901607,FUND007,2025-12-22,184.3702,185.2003,184.1938,,,9.576869579757895,False,
901608,FUND008,2025-12-22,54.8797,54.8287,54.8699,,,1.7860429853158977,False,
901609,FUND009,2025-12-22,198.5229,198.1215,198.3255,,,9.95333429135374,False,
901610,FUND010,2025-12-22,117.5568,118.2793,117.57,,,1.1227353916813523,False,
901611,FUND011,2025-12-22,156.2815,156.0616,156.1912,,,5.781375647282622,False,
901612,FUND012,2025-12-22,159.7265,160.0887,159.6726,,,3.375657439034545,False,
901613,FUND013,2025-12-22,167.7677,167.8545,167.9286,,,9.58145306993556,False,
901614,FUND014,2025-12-22,126.3741,126.0388,126.4602,,,6.808466220992996,False,
901615,FUND015,2025-12-22,147.2307,147.4563,147.2567,,,1.7656242466374732,False,
901616,FUND016,2025-12-22,26.1043,26.2627,26.1091,,,1.838439471296607,False,
901617,FUND017,2025-12-22,23.5921,23.8389,23.6074,,,6.481018663639312,False,
901618,FUND018,2025-12-22,243.5701,243.6311,243.6005,,,1.2479448933813524,False,
901619,FUND019,2025-12-22,151.4083,150.8409,151.4518,,,2.872200924650255,False,
901620,FUND020,2025-12-22,134.6495,134.9055,134.7158,,,4.92147172046727,False,
901621,FUND001,2025-12-23,31.9995,32.0645,31.9661,,,10.448568952734403,False,
901622,FUND002,2025-12-23,139.9595,141.0093,139.9381,,,1.529247574463271,False,
901623,FUND003,2025-12-23,206.9695,206.5007,207.1084,,,6.70663285506422,False,
901624,FUND004,2025-12-23,81.4732,82.256,81.468,,,0.6382874257379697,False,
901625,FUND005,2025-12-23,205.1987,204.6115,205.4365,,,11.575352967948389,False,
901626,FUND006,2025-12-23,233.921,233.3909,233.8572,,,2.728160603991937,False,
901627,FUND007,2025-12-23,183.6703,184.3702,183.6387,,,1.7207701862405587,False,
901628,FUND008,2025-12-23,54.4625,54.8797,54.4648,,,0.4222910944313011,False,
901629,FUND009,2025-12-23,198.8176,198.5229,199.0094,,,9.637735704946632,False,
901630,FUND010,2025-12-23,117.2198,117.5568,117.2363,,,1.4074139153140726,False,
901631,FUND011,2025-12-23,156.0959,156.2815,156.1156,,,1.2618854233657797,False,
901632,FUND012,2025-12-23,159.8602,159.7265,159.6402,,,13.780990001265275,False,
901633,FUND013,2025-12-23,168.391,167.7677,168.3636,,,1.6274301571123504,False,
901634,FUND014,2025-12-23,125.9115,126.3741,125.8396,,,5.713622738788061,False,
901635,FUND015,2025-12-23,147.8908,147.2307,147.7083,,,12.355432971607183,False,
901636,FUND016,2025-12-23,25.9721,26.1043,25.9556,,,6.357009662654928,False,
901637,FUND017,2025-12-23,23.6784,23.5921,23.6688,,,4.055972419387101,False,
901638,FUND018,2025-12-23,243.3266,243.5701,243.3294,,,0.1150703531911583,False,
901639,FUND019,2025-12-23,151.4463,151.4083,151.3444,,,6.732987807940072,False,
901640,FUND020,2025-12-23,134.7105,134.6495,134.786,,,5.601471962963901,False,
901641,FUND001,2025-12-24,32.1335,31.9995,32.1498,,,5.070015987658117,False,
901642,FUND002,2025-12-24,139.7329,139.9595,139.8325,,,7.122807644861491,False,
901643,FUND003,2025-12-24,206.6867,206.9695,206.7894,,,4.966405434707905,False,
901644,FUND004,2025-12-24,81.2702,81.4732,81.1699,,,12.356797285693869,False,
901645,FUND005,2025-12-24,205.684,205.1987,205.7214,,,1.8179926833081534,False,
901646,FUND006,2025-12-24,233.786,233.921,233.7836,,,0.10265904024039353,False,
901647,FUND007,2025-12-24,183.9864,183.6703,183.9025,,,4.5622000788461206,False,
901648,FUND008,2025-12-24,54.6625,54.4625,54.6858,,,4.260703875594577,False,
901649,FUND009,2025-12-24,200.6131,198.8176,200.659,,,2.2874628100403647,False,
901650,FUND010,2025-12-24,117.2741,117.2198,117.1816,,,7.893730756364577,False,
901651,FUND011,2025-12-24,156.5771,156.0959,156.6947,,,7.505040055599208,False,
901652,FUND012,2025-12-24,160.3873,159.8602,160.4537,,,4.138265431086186,False,
901653,FUND013,2025-12-24,168.4085,168.391,168.3508,,,3.4273671405191535,False,
901654,FUND014,2025-12-24,126.385,125.9115,126.4102,,,1.993510017387688,False,
901655,FUND015,2025-12-24,149.439,147.8908,149.5709,,,8.818560294816818,False,
901656,FUND016,2025-12-24,25.9058,25.9721,25.9032,,,1.0037369900248023,False,
901657,FUND017,2025-12-24,23.8301,23.6784,23.8164,,,5.752338724576361,False,
901658,FUND018,2025-12-24,243.7272,243.3266,243.7667,,,1.6204018022139792,False,
901659,FUND019,2025-12-24,151.5853,151.4463,151.7348,,,9.852716713635733,False,
901660,FUND020,2025-12-24,134.835,134.7105,134.9453,,,8.173682225316123,False,
901661,FUND001,2025-12-25,32.14,32.1335,32.1568,,,5.224400437853385,False,
901662,FUND002,2025-12-25,139.3603,139.7329,139.4838,,,8.854074810121825,False,
901663,FUND003,2025-12-25,206.3971,206.6867,206.5168,,,5.7961386192307165,False,
901664,FUND004,2025-12-25,81.1881,81.2702,81.1843,,,0.46807079694133724,False,
901665,FUND005,2025-12-25,206.0811,205.684,206.0965,,,0.7472227815610473,False,
901666,FUND006,2025-12-25,233.5838,233.786,233.5756,,,0.3510640666228833,False,
901667,FUND007,2025-12-25,182.548,183.9864,182.5725,,,1.341932656889131,False,
901668,FUND008,2025-12-25,54.6641,54.6625,54.6766,,,2.2861699520458187,False,
901669,FUND009,2025-12-25,200.2461,200.6131,200.2281,,,0.8989747193326352,False,
901670,FUND010,2025-12-25,116.8883,117.2741,116.9486,,,5.156111317279388,False,
901671,FUND011,2025-12-25,157.4512,156.5771,157.4096,,,2.6427867169466355,False,
901672,FUND012,2025-12-25,160.3485,160.3873,160.3454,,,0.19333264315591356,False,
901673,FUND013,2025-12-25,167.851,168.4085,165.6585,2025-12-25,2025-12-26,132.35058871111323,True,1.0
901674,FUND014,2025-12-25,126.1282,126.385,126.1226,,,0.4440124133185614,False,
901675,FUND015,2025-12-25,148.5642,149.439,148.5369,,,1.8379271413363798,False,
901676,FUND016,2025-12-25,26.0263,25.9058,26.3317,2025-12-25,2025-12-27,115.98187735695087,True,2.0
901677,FUND017,2025-12-25,23.8424,23.8301,23.8407,,,0.7130663109737313,False,
901678,FUND018,2025-12-25,242.8414,243.7272,242.766,,,3.105871497656258,False,
901679,FUND019,2025-12-25,152.5008,151.5853,152.4922,,,0.5639632715641373,False,
901680,FUND020,2025-12-25,134.9953,134.835,135.0617,,,4.916271600314211,False,
901681,FUND001,2025-12-26,32.3849,32.14,32.3996,,,4.537093050530783,False,
901682,FUND002,2025-12-26,140.3041,139.3603,140.4135,,,7.791273631096278,False,
901683,FUND003,2025-12-26,206.7979,206.3971,206.7146,,,4.029710528429456,False,
901684,FUND004,2025-12-26,81.5101,81.1881,81.5107,,,0.0736099677718026,False,
901685,FUND005,2025-12-26,207.4005,206.0811,209.2109,2025-12-26,2025-12-28,86.53468820219288,True,1.0
901686,FUND006,2025-12-26,234.77,233.5838,234.7223,,,2.0321886757253265,False,
901687,FUND007,2025-12-26,182.3824,182.548,182.4435,,,3.3489820136102613,False,
901688,FUND008,2025-12-26,54.4939,54.6641,54.5237,,,5.465513162166471,False,
901689,FUND009,2025-12-26,201.0512,200.2461,201.0138,,,1.8605687768695978,False,
901690,FUND010,2025-12-26,116.7453,116.8883,116.735,,,0.8823403435131593,False,
901691,FUND011,2025-12-26,158.1249,157.4512,158.0497,,,4.7579970098010484,False,
901692,FUND012,2025-12-26,160.1356,160.3485,160.0143,,,7.58057248633524,False,
901693,FUND013,2025-12-26,168.2528,167.851,168.1966,,,3.3413279459881022,False,
901694,FUND014,2025-12-26,127.0181,126.1282,127.0599,,,3.2897869430083726,False,
901695,FUND015,2025-12-26,149.0066,148.5642,148.9372,,,4.659682067341247,False,
901696,FUND016,2025-12-26,25.8588,26.0263,25.8464,,,4.7975733564440395,False,
901697,FUND017,2025-12-26,23.846,23.8424,23.8512,,,2.1801838062649006,False,
901698,FUND018,2025-12-26,243.8121,242.8414,243.8201,,,0.3281107669142035,False,
901699,FUND019,2025-12-26,152.2532,152.5008,152.1839,,,4.553701147098896,False,
901700,FUND020,2025-12-26,136.0281,134.9953,135.9643,,,4.692408227747013,False,
901701,FUND001,2025-12-29,32.3173,32.3849,32.3032,,,4.3648926422169385,False,
901702,FUND002,2025-12-29,140.5582,140.3041,140.5818,,,1.6787379305135965,False,
901703,FUND003,2025-12-29,208.0499,206.7979,208.2171,,,8.03008014231203,False,
901704,FUND004,2025-12-29,81.4899,81.5101,81.5263,,,4.464816875045283,False,
901705,FUND005,2025-12-29,207.6082,207.4005,207.5429,,,3.146337456015488,False,
901706,FUND006,2025-12-29,233.9507,234.77,233.7965,,,6.595479401958669,False,
901707,FUND007,2025-12-29,183.2992,182.3824,183.4076,,,5.910333050538197,False,
901708,FUND008,2025-12-29,54.5845,54.4939,54.5192,,,11.97743180384169,False,
901709,FUND009,2025-12-29,201.2902,201.0512,201.4573,,,8.294561676345554,False,
901710,FUND010,2025-12-29,116.2219,116.7453,116.2325,,,0.9119652420791613,False,
901711,FUND011,2025-12-29,159.1815,158.1249,159.2257,,,2.77593378455798,False,
901712,FUND012,2025-12-29,159.222,160.1356,159.1253,,,6.076972046556924,False,
901713,FUND013,2025-12-29,168.7218,168.2528,168.684,,,2.2408764316713072,False,
901714,FUND014,2025-12-29,126.7934,127.0181,126.8413,,,3.7763725221988813,False,
901715,FUND015,2025-12-29,149.269,149.0066,149.2614,,,0.5091738386479356,False,
901716,FUND016,2025-12-29,25.8879,25.8588,25.9018,,,5.366422410798914,False,
901717,FUND017,2025-12-29,23.7352,23.846,23.7344,,,0.3370635027631351,False,
901718,FUND018,2025-12-29,243.2124,243.8121,243.0951,,,4.825272084875433,False,
901719,FUND019,2025-12-29,151.5593,152.2532,151.4724,,,5.737018757213472,False,
901720,FUND020,2025-12-29,135.7384,136.0281,135.6909,,,3.5006032092066337,False,
901721,FUND001,2025-12-30,32.377,32.3173,32.3722,,,1.4827537207860522,False,
901722,FUND002,2025-12-30,141.0078,140.5582,141.1148,,,7.582478946219625,False,
901723,FUND003,2025-12-30,207.5826,208.0499,207.4351,,,7.110657743072795,False,
901724,FUND004,2025-12-30,81.4385,81.4899,81.4676,,,3.5719721705315584,False,
901725,FUND005,2025-12-30,207.34,207.6082,207.4493,,,5.26875723369471,False,
901726,FUND006,2025-12-30,234.0138,233.9507,234.0327,,,0.8075794536405442,False,
901727,FUND007,2025-12-30,183.0633,183.2992,182.9793,,,4.590683208428668,False,
901728,FUND008,2025-12-30,54.4533,54.5845,54.4522,,,0.20201203991776073,False,
901729,FUND009,2025-12-30,201.6813,201.2902,201.8389,,,7.8082074367231575,False,
901730,FUND010,2025-12-30,117.2603,116.2219,117.382,,,10.36785878584486,False,
901731,FUND011,2025-12-30,159.4183,159.1815,159.1687,,,15.68147506387793,False,
901732,FUND012,2025-12-30,158.6677,159.222,158.4321,,,14.870723799028426,False,
901733,FUND013,2025-12-30,168.4488,168.7218,168.3664,,,4.894088131599115,False,
901734,FUND014,2025-12-30,127.1148,126.7934,127.2152,,,7.892138675252123,False,
901735,FUND015,2025-12-30,148.8471,149.269,148.859,,,0.799414210763013,False,
901736,FUND016,2025-12-30,25.9111,25.8879,25.9195,,,3.2408032562349534,False,
901737,FUND017,2025-12-30,23.6055,23.7352,23.6033,,,0.9320730575802644,False,
901738,FUND018,2025-12-30,243.1203,243.2124,243.0275,,,3.8184979066147933,False,
901739,FUND019,2025-12-30,151.3139,151.5593,151.3219,,,0.5286743029270566,False,
901740,FUND020,2025-12-30,136.861,135.7384,136.9264,,,4.776288575469084,False,
901741,FUND001,2025-12-31,32.4033,32.377,32.4245,,,6.5382658175146355,False,
901742,FUND002,2025-12-31,141.4822,141.0078,141.5549,,,5.135816563043564,False,
901743,FUND003,2025-12-31,207.7293,207.5826,207.9728,,,11.708261849627046,False,
901744,FUND004,2025-12-31,81.3049,81.4385,81.2313,,,9.06054685816908,False,
901745,FUND005,2025-12-31,207.9568,207.34,208.0049,,,2.3124455241201116,False,
901746,FUND006,2025-12-31,234.7708,234.0138,234.756,,,0.6304418204437007,False,
901747,FUND007,2025-12-31,183.0024,183.0633,183.0721,,,3.807243157204819,False,
901748,FUND008,2025-12-31,54.3033,54.4533,54.2964,,,1.270802484142905,False,
901749,FUND009,2025-12-31,202.4872,201.6813,202.4596,,,1.363234936748207,False,
901750,FUND010,2025-12-31,117.3641,117.2603,117.3076,,,4.816397232574852,False,
901751,FUND011,2025-12-31,160.2055,159.4183,160.2458,,,2.514886505605888,False,
901752,FUND012,2025-12-31,159.2247,158.6677,159.2385,,,0.8666245914131911,False,
901753,FUND013,2025-12-31,167.8778,168.4488,167.8108,,,3.9925916567948714,False,
901754,FUND014,2025-12-31,127.1276,127.1148,127.0637,,,5.0289736565206145,False,
901755,FUND015,2025-12-31,149.3647,148.8471,149.3961,,,2.101795160649493,False,
901756,FUND016,2025-12-31,25.7696,25.9111,25.7599,,,3.7655425681009103,False,
901757,FUND017,2025-12-31,23.5727,23.6055,23.5518,,,8.874056335397306,False,
901758,FUND018,2025-12-31,243.5286,243.1203,243.161,,,15.117555858053311,False,
901759,FUND019,2025-12-31,150.7868,151.3139,150.6543,,,8.794969675607877,False,
901760,FUND020,2025-12-31,135.8206,136.861,135.7437,,,5.665087956201524,False,
901761,FUND001,2026-01-01,32.3419,32.4033,32.3308,,,3.43325868830929,False,
901762,FUND002,2026-01-01,141.5603,141.4822,141.4068,,,10.855206397429841,False,
901763,FUND003,2026-01-01,206.2118,207.7293,205.9936,,,10.59256209901785,False,
901764,FUND004,2026-01-01,81.0417,81.3049,81.0193,,,2.7647733317869494,False,
901765,FUND005,2026-01-01,207.095,207.9568,206.7508,,,16.648061337610336,False,
901766,FUND006,2026-01-01,234.1386,234.7708,234.1007,,,1.6189614127598762,False,
901767,FUND007,2026-01-01,181.7511,183.0024,181.532,,,12.06949738888997,False,
901768,FUND008,2026-01-01,54.5971,54.3033,54.5784,,,3.4262638699550547,False,
901769,FUND009,2026-01-01,202.6922,202.4872,202.7618,,,3.4325992371334197,False,
901770,FUND010,2026-01-01,117.6351,117.3641,117.5901,,,3.826852770767904,False,
901771,FUND011,2026-01-01,158.4627,160.2055,158.5662,,,6.5272422496091105,False,
901772,FUND012,2026-01-01,159.3407,159.2247,159.5083,,,10.507290216245368,False,
901773,FUND013,2026-01-01,167.9151,167.8778,167.9443,,,1.7386716905547257,False,
901774,FUND014,2026-01-01,126.7056,127.1276,126.6957,,,0.7813998422994464,False,
901775,FUND015,2026-01-01,148.6584,149.3647,148.5435,,,7.735107897686925,False,
901776,FUND016,2026-01-01,25.7097,25.7696,25.6997,,,3.8910960050123395,False,
901777,FUND017,2026-01-01,23.6124,23.5727,23.6085,,,1.6519473918298786,False,
901778,FUND018,2026-01-01,243.9537,243.5286,243.7896,,,6.7312141289042104,False,
901779,FUND019,2026-01-01,150.2366,150.7868,150.1523,,,5.614299614458996,False,
901780,FUND020,2026-01-01,135.1654,135.8206,135.0713,,,6.966690925459176,False,
901781,FUND001,2026-01-02,32.2391,32.3419,32.2365,,,0.8065391714364295,False,
901782,FUND002,2026-01-02,140.6901,141.5603,140.6993,,,0.6538767428119948,False,
901783,FUND003,2026-01-02,207.3172,206.2118,207.2749,,,2.0407680814228617,False,
901784,FUND004,2026-01-02,81.0314,81.0417,81.0078,,,2.913299706942028,False,
901785,FUND005,2026-01-02,206.5181,207.095,206.6117,,,4.5302371550115135,False,
901786,FUND006,2026-01-02,234.0988,234.1386,234.0923,,,0.2776682530786714,False,
901787,FUND007,2026-01-02,180.6099,181.7511,180.664,,,2.994509144045131,False,
901788,FUND008,2026-01-02,54.4465,54.5971,54.4357,,,1.9839921228170578,False,
901789,FUND009,2026-01-02,201.8101,202.6922,201.8466,,,1.8083039298154906,False,
901790,FUND010,2026-01-02,117.6442,117.6351,117.5529,,,7.766716091223946,False,
901791,FUND011,2026-01-02,157.6089,158.4627,157.5823,,,1.6880068383315865,False,
901792,FUND012,2026-01-02,159.569,159.3407,159.5623,,,0.41989868534077557,False,
901793,FUND013,2026-01-02,168.3745,167.9151,168.3272,,,2.8100033743807895,False,
901794,FUND014,2026-01-02,126.2499,126.7056,126.2446,,,0.41981993685204755,False,
901795,FUND015,2026-01-02,149.6789,148.6584,149.6867,,,0.5210883799297558,False,
901796,FUND016,2026-01-02,25.5692,25.7097,25.5625,,,2.6210268948649764,False,
901797,FUND017,2026-01-02,23.5724,23.6124,23.806,2026-01-02,2026-01-04,98.12652272536448,True,1.0
901798,FUND018,2026-01-02,243.4509,243.9537,243.4631,,,0.5011026311587709,False,
901799,FUND019,2026-01-02,150.191,150.2366,150.1683,,,1.5116372763102865,False,
901800,FUND020,2026-01-02,135.4928,135.1654,135.6029,,,8.11929538380204,False,
901801,FUND001,2026-01-05,32.0664,32.2391,32.0343,,,10.020509266629766,False,
901802,FUND002,2026-01-05,140.8573,140.6901,140.9117,,,3.860573678409025,False,
901803,FUND003,2026-01-05,206.3554,207.3172,206.3205,,,1.691543011964069,False,
901804,FUND004,2026-01-05,80.406,81.0314,80.4549,,,6.077939317554191,False,
901805,FUND005,2026-01-05,206.2117,206.5181,206.1756,,,1.7509346401807333,False,
901806,FUND006,2026-01-05,234.3777,234.0988,234.4842,,,4.541883845477978,False,
901807,FUND007,2026-01-05,180.4459,180.6099,180.5404,,,5.234285511719853,False,
901808,FUND008,2026-01-05,54.3185,54.4465,54.7119,2026-01-05,2026-01-06,71.90391852595135,True,1.0
901809,FUND009,2026-01-05,201.4712,201.8101,201.4774,,,0.3077268219650663,False,
901810,FUND010,2026-01-05,116.9248,117.6442,116.8837,,,3.516315790824566,False,
901811,FUND011,2026-01-05,157.061,157.6089,157.1176,,,3.6023971852932513,False,
901812,FUND012,2026-01-05,159.3026,159.569,159.2612,,,2.599503206054588,False,
901813,FUND013,2026-01-05,167.989,168.3745,168.059,,,4.1652038867298495,False,
901814,FUND014,2026-01-05,127.2225,126.2499,127.2128,,,0.7625018866022253,False,
901815,FUND015,2026-01-05,150.1606,149.6789,150.0761,,,5.630476804767139,False,
901816,FUND016,2026-01-05,25.6013,25.5692,25.5811,,,7.896454804523303,False,
901817,FUND017,2026-01-05,23.4186,23.5724,23.4006,,,7.692110458706478,False,
901818,FUND018,2026-01-05,243.2382,243.4509,243.4121,,,7.144262754398951,False,
901819,FUND019,2026-01-05,150.131,150.191,150.172,,,2.7302027009027525,False,
901820,FUND020,2026-01-05,135.1606,135.4928,135.16,,,0.0443918319023007,False,
901821,FUND001,2026-01-06,32.0654,32.0664,32.0676,,,0.6860507178591407,False,
901822,FUND002,2026-01-06,140.7881,140.8573,140.7541,,,2.4155601861680633,False,
901823,FUND003,2026-01-06,206.126,206.3554,206.1162,,,0.4754599589946199,False,
901824,FUND004,2026-01-06,80.4241,80.406,80.398,,,3.246349411676854,False,
901825,FUND005,2026-01-06,207.2936,206.2117,207.4804,,,9.003260066975251,False,
901826,FUND006,2026-01-06,233.9009,234.3777,234.0627,,,6.912677671410246,False,
901827,FUND007,2026-01-06,179.4345,180.4459,179.2196,,,11.99087599793773,False,
901828,FUND008,2026-01-06,54.5381,54.3185,54.5114,,,4.898058020890707,False,
901829,FUND009,2026-01-06,202.6055,201.4712,202.5758,,,1.466117867979275,False,
901830,FUND010,2026-01-06,116.3201,116.9248,116.3612,,,3.532105203452709,False,
901831,FUND011,2026-01-06,158.1652,157.061,158.076,,,5.642855335408619,False,
901832,FUND012,2026-01-06,159.1561,159.3026,159.1376,,,1.1625159610310374,False,
901833,FUND013,2026-01-06,168.386,167.989,168.2714,,,6.810426489587406,False,
901834,FUND014,2026-01-06,127.1162,127.2225,127.0881,,,2.211064607938046,False,
901835,FUND015,2026-01-06,150.2201,150.1606,150.2003,,,1.3182397105733872,False,
901836,FUND016,2026-01-06,25.4627,25.6013,25.4469,,,6.2090077769796155,False,
901837,FUND017,2026-01-06,23.4344,23.4186,23.4218,,,5.3796036171426005,False,
901838,FUND018,2026-01-06,242.7998,243.2382,242.8938,,,3.870004092323233,False,
901839,FUND019,2026-01-06,149.4911,150.131,149.5938,,,6.865257784747676,False,
901840,FUND020,2026-01-06,134.5712,135.1606,135.8727,2026-01-06,2026-01-07,95.7881899748812,True,1.0
901841,FUND001,2026-01-07,31.8881,32.0654,31.8521,,,11.302237529080145,False,
901842,FUND002,2026-01-07,139.4703,140.7881,139.6127,,,10.19964516121963,False,
901843,FUND003,2026-01-07,204.9005,206.126,205.079,,,8.70396286309246,False,
901844,FUND004,2026-01-07,80.4176,80.4241,80.4086,,,1.1192832607440162,False,
901845,FUND005,2026-01-07,207.9683,207.2936,208.0752,,,5.137565649341968,False,
901846,FUND006,2026-01-07,233.8027,233.9009,233.7708,,,1.3645844562271654,False,
901847,FUND007,2026-01-07,180.6007,179.4345,180.6424,,,2.308428143117012,False,
901848,FUND008,2026-01-07,54.5865,54.5381,54.5801,,,1.1725885441762283,False,
901849,FUND009,2026-01-07,200.9924,202.6055,200.8905,,,5.072415071892426,False,
901850,FUND010,2026-01-07,116.313,116.3201,116.4047,,,7.877688787480488,False,
901851,FUND011,2026-01-07,158.8095,158.1652,158.711,,,6.206249094265763,False,
901852,FUND012,2026-01-07,158.4813,159.1561,158.5406,,,3.740366820865283,False,
901853,FUND013,2026-01-07,168.0988,168.386,168.2384,,,8.297748908691565,False,
901854,FUND014,2026-01-07,127.3073,127.1162,127.4887,,,14.228712034870263,False,
901855,FUND015,2026-01-07,148.863,150.2201,148.9133,,,3.3778044002780754,False,
901856,FUND016,2026-01-07,25.4619,25.4627,25.4645,,,1.0210292760513837,False,
901857,FUND017,2026-01-07,23.5487,23.4344,23.5421,,,2.8034882189774186,False,
901858,FUND018,2026-01-07,242.0728,242.7998,242.0911,,,0.7559137861743219,False,
901859,FUND019,2026-01-07,150.1048,149.4911,150.1377,,,2.1913217000116374,False,
901860,FUND020,2026-01-07,134.6617,134.5712,134.6805,,,1.3958962136314328,False,
901861,FUND001,2026-01-08,31.8351,31.8881,31.8196,,,4.87121145457498,False,
901862,FUND002,2026-01-08,139.8921,139.4703,139.9535,,,4.387171453375007,False,
901863,FUND003,2026-01-08,205.1301,204.9005,205.1852,,,2.6853788674821644,False,
901864,FUND004,2026-01-08,80.7443,80.4176,80.7976,,,6.59673059595919,False,
